2019-03-31 17:14:06.419531,20.0,38.9,0.006931,4.22,185.00,145.00,temp=42.2'C
2019-03-31 17:14:52.087177,19.9,39.1,0.002905,2.13,185.00,143.00,temp=42.8'C
2019-03-31 17:15:37.758803,19.9,38.4,0.003759,2.57,156.00,120.00,temp=42.2'C
2019-03-31 17:16:23.422682,20.0,38.4,0.009298,5.45,184.00,142.00,temp=42.8'C
2019-03-31 17:17:09.095710,20.0,37.8,0.004784,3.11,161.00,123.00,temp=42.2'C
2019-03-31 17:17:54.760759,19.9,38.0,0.004824,3.13,183.00,102.00,temp=42.2'C
2019-03-31 17:18:40.429338,19.9,37.4,0.007280,4.41,147.00,115.00,temp=42.2'C
2019-03-31 17:19:26.091960,19.8,37.3,0.010893,6.28,181.00,113.00,temp=42.2'C
2019-03-31 17:20:11.761931,19.8,36.5,0.011682,6.69,147.00,115.00,temp=42.8'C
2019-03-31 17:20:57.434856,19.8,36.7,0.003824,2.61,158.00,122.00,temp=42.2'C
2019-03-31 17:21:43.106090,19.8,37.6,0.002844,2.10,148.00,115.00,temp=42.2'C
2019-03-31 17:22:31.311129,19.7,38.0,0.006470,3.98,180.00,144.00,temp=41.2'C
2019-03-31 17:23:16.981125,19.7,38.0,0.587301,304.93,160.00,122.00,temp=42.2'C
2019-03-31 17:24:02.613807,19.7,38.5,0.006139,3.81,181.00,151.00,temp=42.8'C
2019-03-31 17:24:50.817461,19.8,38.9,0.004111,2.76,128.00,137.00,temp=41.2'C
2019-03-31 17:25:36.480231,19.8,38.9,0.002379,1.86,165.00,117.00,temp=42.2'C
2019-03-31 17:26:22.149591,19.8,39.2,0.005112,3.28,185.00,145.00,temp=42.8'C
2019-03-31 17:27:07.813348,19.8,39.3,0.000945,1.11,146.00,112.00,temp=42.2'C
2019-03-31 17:27:53.478143,19.8,39.0,0.006169,3.83,163.00,114.00,temp=42.2'C
2019-03-31 17:28:39.150031,19.9,39.3,0.002772,2.06,149.00,116.00,temp=42.2'C
2019-03-31 17:29:24.815119,19.8,39.6,0.006538,4.02,186.00,147.00,temp=42.8'C
2019-03-31 17:30:10.485369,19.8,39.4,0.008753,5.17,159.00,136.00,temp=42.2'C
2019-03-31 17:30:58.681732,19.9,39.9,0.007201,4.36,154.00,123.00,temp=41.2'C
2019-03-31 17:31:44.351888,19.9,39.9,0.010810,6.24,158.00,123.00,temp=42.2'C
2019-03-31 17:32:30.024960,20.0,39.8,0.009242,5.43,167.00,112.00,temp=42.2'C
2019-03-31 17:33:15.696205,20.1,39.8,0.009372,5.49,154.00,120.00,temp=43.3'C
2019-03-31 17:34:03.901263,20.1,40.3,0.009828,5.73,168.00,126.00,temp=41.2'C
2019-03-31 17:34:49.570703,20.1,40.3,0.001766,1.54,167.00,126.00,temp=42.2'C
2019-03-31 17:35:35.243516,20.1,40.1,0.005515,3.49,186.00,149.00,temp=42.2'C
2019-03-31 17:36:28.508823,20.0,40.2,0.010130,5.89,170.00,123.00,temp=40.1'C
2019-03-31 17:37:14.180584,20.0,40.2,0.003928,2.66,163.00,126.00,temp=42.8'C
2019-03-31 17:37:59.849413,20.1,39.8,0.011145,6.41,183.00,108.00,temp=42.2'C
2019-03-31 17:38:45.513778,20.1,40.3,0.004471,2.94,99.00,140.00,temp=42.8'C
2019-03-31 17:39:31.183979,20.1,40.2,0.006540,4.02,189.00,142.00,temp=43.3'C
2019-03-31 17:40:19.388620,20.2,40.3,0.003850,2.62,128.00,142.00,temp=41.2'C
2019-03-31 17:41:05.060583,20.3,40.4,0.011990,6.85,153.00,119.00,temp=42.2'C
2019-03-31 17:41:50.723067,20.3,40.5,0.007677,4.61,185.00,110.00,temp=42.8'C
2019-03-31 17:42:38.925110,20.3,40.6,0.011353,6.52,192.00,150.00,temp=41.2'C
2019-03-31 17:43:24.598032,20.2,40.5,0.010431,6.04,167.00,66.00,temp=42.8'C
2019-03-31 17:44:10.270915,20.2,40.6,0.006446,3.97,155.00,118.00,temp=42.8'C
2019-03-31 17:44:55.943746,20.2,40.5,0.011477,6.59,191.00,154.00,temp=42.8'C
2019-03-31 17:45:41.614393,20.2,40.7,0.014488,8.15,158.00,125.00,temp=43.3'C
2019-03-31 17:46:29.818807,20.3,40.6,0.027893,15.12,191.00,149.00,temp=41.2'C
2019-03-31 17:47:15.491087,20.3,40.6,0.003338,2.36,189.00,150.00,temp=42.8'C
2019-03-31 17:48:01.164132,20.3,39.9,0.001885,1.60,161.00,142.00,temp=42.8'C
2019-03-31 17:48:46.834515,20.2,39.5,0.004596,3.01,188.00,152.00,temp=42.2'C
2019-03-31 17:49:35.039237,20.2,40.0,0.010534,6.10,95.00,146.00,temp=41.2'C
2019-03-31 17:50:20.711783,20.1,39.9,0.008792,5.19,192.00,115.00,temp=42.2'C
2019-03-31 17:51:06.384815,20.3,39.9,0.010412,6.03,166.00,131.00,temp=42.2'C
2019-03-31 17:51:52.039202,20.3,39.9,0.008200,4.88,166.00,130.00,temp=42.8'C
2019-03-31 17:52:37.702869,20.3,40.2,0.498155,258.85,189.00,151.00,temp=43.3'C
2019-03-31 17:53:25.905199,20.3,39.6,0.008459,5.02,160.00,144.00,temp=41.2'C
2019-03-31 17:54:11.578596,20.3,39.6,0.007376,4.46,168.00,124.00,temp=42.8'C
2019-03-31 17:54:57.250810,20.3,39.8,0.006637,4.07,136.00,142.00,temp=42.8'C
2019-03-31 17:55:42.908986,20.3,39.8,0.014691,8.26,162.00,85.00,temp=43.3'C
2019-03-31 17:56:28.581004,20.3,40.1,0.009271,5.44,158.00,127.00,temp=42.2'C
2019-03-31 17:57:14.250829,20.3,39.9,0.009911,5.77,189.00,152.00,temp=43.3'C
2019-03-31 17:57:59.919831,20.2,39.8,0.017539,9.74,169.00,123.00,temp=43.3'C
2019-03-31 17:58:45.589273,20.2,40.0,0.016249,9.07,188.00,162.00,temp=42.8'C
2019-03-31 17:59:31.253457,20.2,40.0,0.012429,7.08,187.00,152.00,temp=43.3'C
2019-03-31 18:00:16.919121,20.3,40.0,0.007105,4.31,122.00,115.00,temp=43.3'C
2019-03-31 18:01:02.581550,20.3,40.4,0.006106,3.79,98.00,148.00,temp=42.8'C
2019-03-31 18:01:48.251312,20.2,40.3,0.003662,2.52,168.00,132.00,temp=43.3'C
2019-03-31 18:02:33.914084,20.2,40.3,0.005775,3.62,107.00,147.00,temp=42.8'C
2019-03-31 18:03:19.584814,20.2,40.4,0.014501,8.16,180.00,148.00,temp=42.8'C
2019-03-31 18:04:05.258326,20.3,40.3,0.013862,7.83,169.00,55.00,temp=42.2'C
2019-03-31 18:04:50.930199,20.4,40.3,0.013536,7.66,222.00,144.00,temp=42.8'C
2019-03-31 18:05:36.603396,20.4,40.5,0.006474,3.99,156.00,128.00,temp=42.8'C
2019-03-31 18:06:22.269786,20.4,40.3,0.004519,2.97,188.00,89.00,temp=42.8'C
2019-03-31 18:07:07.929219,20.4,40.6,0.009644,5.63,152.00,121.00,temp=42.8'C
2019-03-31 18:07:53.600936,20.3,40.5,0.010976,6.33,162.00,130.00,temp=42.8'C
2019-03-31 18:08:39.270168,20.3,40.6,0.002955,2.16,170.00,132.00,temp=42.8'C
2019-03-31 18:09:24.939117,20.3,40.5,0.004836,3.13,168.00,132.00,temp=42.8'C
2019-03-31 18:10:10.611687,20.3,40.6,0.006381,3.94,148.00,144.00,temp=42.8'C
2019-03-31 18:10:56.276949,20.4,40.9,0.304968,158.88,181.00,148.00,temp=42.8'C
2019-03-31 18:11:41.948443,20.4,40.5,0.012191,6.96,183.00,149.00,temp=42.8'C
2019-03-31 18:12:27.613361,20.5,40.4,0.012357,7.05,192.00,150.00,temp=42.8'C
2019-03-31 18:13:15.815428,20.4,40.5,0.008052,4.81,193.00,153.00,temp=41.2'C
2019-03-31 18:14:04.019650,20.3,41.1,0.344986,179.61,170.00,166.00,temp=41.2'C
2019-03-31 18:14:49.691007,20.3,41.2,0.003278,2.32,183.00,150.00,temp=42.2'C
2019-03-31 18:15:35.356375,20.3,40.9,0.004856,3.14,171.00,129.00,temp=42.8'C
2019-03-31 18:16:21.027539,20.4,40.5,0.014365,8.09,200.00,116.00,temp=42.2'C
2019-03-31 18:17:06.690117,20.5,40.6,0.016644,9.27,193.00,153.00,temp=42.2'C
2019-03-31 18:17:52.359347,20.4,40.6,0.008236,4.90,188.00,114.00,temp=42.2'C
2019-03-31 18:18:38.031929,20.4,41.1,0.006030,3.76,191.00,120.00,temp=42.2'C
2019-03-31 18:19:23.701881,20.3,41.0,0.005166,3.31,153.00,123.00,temp=42.2'C
2019-03-31 18:20:09.372062,20.3,41.0,0.010795,6.23,186.00,156.00,temp=42.2'C
2019-03-31 18:20:55.039265,20.2,41.3,0.007566,4.55,171.00,125.00,temp=42.8'C
2019-03-31 18:21:40.703237,20.3,41.5,0.006749,4.13,144.00,117.00,temp=42.8'C
2019-03-31 18:22:28.905501,20.2,41.8,0.007496,4.52,184.00,154.00,temp=41.2'C
2019-03-31 18:23:14.572796,20.2,41.7,0.004369,2.89,168.00,128.00,temp=42.8'C
2019-03-31 18:24:00.238718,20.2,41.9,0.006483,3.99,207.00,117.00,temp=42.8'C
2019-03-31 18:24:45.910721,20.2,42.1,0.003103,2.23,165.00,133.00,temp=43.3'C
2019-03-31 18:25:31.580168,20.3,42.0,0.007832,4.69,191.00,157.00,temp=42.2'C
2019-03-31 18:26:17.253109,20.4,41.8,0.006768,4.14,187.00,118.00,temp=42.8'C
2019-03-31 18:27:02.919314,20.4,41.8,0.015209,8.53,167.00,68.00,temp=42.8'C
2019-03-31 18:27:48.590851,20.4,42.1,0.010176,5.91,192.00,157.00,temp=42.2'C
2019-03-31 18:28:34.255918,20.3,42.1,0.009681,5.65,172.00,126.00,temp=42.2'C
2019-03-31 18:29:19.927545,20.3,42.3,0.004748,3.09,191.00,156.00,temp=42.2'C
2019-03-31 18:30:05.592551,20.3,42.2,0.008173,4.87,186.00,153.00,temp=42.2'C
2019-03-31 18:30:51.262119,20.3,42.2,0.018040,10.00,194.00,157.00,temp=42.2'C
2019-03-31 18:31:36.924942,20.2,42.4,0.009929,5.78,175.00,130.00,temp=42.8'C
2019-03-31 18:32:22.595889,20.2,42.5,0.014886,8.36,184.00,150.00,temp=42.8'C
2019-03-31 18:33:10.801070,20.3,42.9,0.006383,3.94,190.00,158.00,temp=40.1'C
2019-03-31 18:33:56.470692,20.3,42.9,0.014551,8.19,175.00,148.00,temp=42.2'C
2019-03-31 18:34:42.143685,20.3,43.0,0.009224,5.42,171.00,62.00,temp=42.2'C
2019-03-31 18:35:27.814140,20.1,43.2,0.009471,5.54,164.00,133.00,temp=42.8'C
2019-03-31 18:36:18.546899,20.1,43.8,0.007114,4.32,173.00,139.00,temp=40.1'C
2019-03-31 18:37:04.218565,20.1,43.8,0.017149,9.54,172.00,137.00,temp=42.2'C
2019-03-31 18:37:49.881038,20.1,43.8,0.011315,6.50,199.00,124.00,temp=42.2'C
2019-03-31 18:38:35.539036,20.1,44.0,0.014098,7.95,188.00,155.00,temp=42.2'C
2019-03-31 18:39:21.202721,20.1,44.0,0.011634,6.67,166.00,135.00,temp=42.2'C
2019-03-31 18:40:06.868471,20.0,44.7,0.011647,6.68,177.00,139.00,temp=42.2'C
2019-03-31 18:40:52.540437,20.0,45.4,0.024166,13.18,197.00,161.00,temp=42.2'C
2019-03-31 18:41:38.209703,20.0,45.5,0.225644,117.77,171.00,138.00,temp=42.2'C
2019-03-31 18:42:23.878494,20.1,45.9,0.020926,11.50,200.00,162.00,temp=42.2'C
2019-03-31 18:43:09.539165,20.0,46.1,0.015020,8.43,196.00,161.00,temp=41.2'C
2019-03-31 18:43:55.201698,19.9,46.5,0.015358,8.61,200.00,164.00,temp=42.2'C
2019-03-31 18:44:40.866925,19.8,46.8,0.011657,6.68,179.00,135.00,temp=42.2'C
2019-03-31 18:45:26.538766,19.8,47.0,0.013528,7.65,192.00,158.00,temp=42.2'C
2019-03-31 18:46:12.201455,19.7,47.2,0.029133,15.77,203.00,128.00,temp=42.2'C
2019-03-31 18:46:57.871030,19.7,47.7,0.014512,8.17,176.00,142.00,temp=42.2'C
2019-03-31 18:47:43.543189,19.7,47.6,0.014502,8.16,166.00,138.00,temp=41.7'C
2019-03-31 18:48:29.209093,19.7,48.0,0.010488,6.07,182.00,144.00,temp=42.2'C
2019-03-31 18:49:14.872399,19.7,48.2,0.026014,14.14,183.00,143.00,temp=42.2'C
2019-03-31 18:50:00.539169,19.7,48.5,0.011658,6.68,181.00,134.00,temp=42.2'C
2019-03-31 18:50:46.210566,19.8,48.1,0.094611,49.78,182.00,133.00,temp=42.2'C
2019-03-31 18:51:31.879757,19.7,48.2,0.019273,10.64,201.00,163.00,temp=41.2'C
2019-03-31 18:52:17.539204,19.6,48.4,0.005171,3.31,183.00,141.00,temp=41.7'C
2019-03-31 18:53:03.210609,19.6,48.4,0.018478,10.23,168.00,137.00,temp=41.2'C
2019-03-31 18:53:48.880014,19.6,48.4,0.022723,12.43,204.00,165.00,temp=42.2'C
2019-03-31 18:54:34.535257,19.5,48.3,0.013202,7.48,175.00,80.00,temp=41.2'C
2019-03-31 18:55:20.206263,19.6,48.6,0.102153,53.70,205.00,164.00,temp=41.2'C
2019-03-31 18:56:08.411034,19.6,48.9,0.027556,14.95,178.00,155.00,temp=40.1'C
2019-03-31 18:56:54.080689,19.6,48.9,0.026960,14.64,177.00,156.00,temp=41.7'C
2019-03-31 18:57:42.285807,19.5,49.4,0.070845,37.44,206.00,167.00,temp=40.1'C
2019-03-31 18:58:27.957414,19.5,49.4,0.009178,5.39,169.00,132.00,temp=41.2'C
2019-03-31 18:59:13.620394,19.6,49.4,0.014161,7.98,207.00,159.00,temp=41.2'C
2019-03-31 18:59:59.290860,19.6,49.3,0.018878,10.44,206.00,159.00,temp=41.2'C
2019-03-31 19:00:44.964186,19.5,49.4,0.027788,15.07,176.00,139.00,temp=41.2'C
2019-03-31 19:01:30.635044,19.5,49.4,0.009380,5.50,206.00,148.00,temp=41.2'C
2019-03-31 19:02:18.839521,19.3,49.6,0.015266,8.56,187.00,112.00,temp=40.1'C
2019-03-31 19:03:04.510665,19.3,49.6,0.019628,10.83,169.00,132.00,temp=41.2'C
2019-03-31 19:03:50.175861,19.3,50.0,0.010112,5.88,187.00,143.00,temp=41.2'C
2019-03-31 19:04:35.847002,19.3,50.1,0.017261,9.59,201.00,166.00,temp=42.2'C
2019-03-31 19:05:21.520186,19.2,50.0,0.015695,8.78,183.00,158.00,temp=41.2'C
2019-03-31 19:06:07.189293,19.3,50.6,0.017993,9.97,172.00,139.00,temp=41.7'C
2019-03-31 19:06:52.852559,19.2,50.4,0.016308,9.10,201.00,165.00,temp=41.2'C
2019-03-31 19:07:38.518337,19.3,50.5,0.022689,12.42,187.00,147.00,temp=41.2'C
2019-03-31 19:08:24.190791,19.2,50.4,0.015527,8.69,208.00,169.00,temp=42.2'C
2019-03-31 19:09:09.860358,19.2,50.9,0.024667,13.44,209.00,165.00,temp=41.2'C
2019-03-31 19:09:55.529635,19.2,50.9,0.025444,13.85,207.00,169.00,temp=41.2'C
2019-03-31 19:10:41.197399,19.3,50.6,0.020363,11.21,192.00,159.00,temp=41.2'C
2019-03-31 19:11:26.869486,19.3,50.6,0.025938,14.11,173.00,138.00,temp=40.6'C
2019-03-31 19:12:12.540953,19.2,50.7,0.020335,11.19,209.00,169.00,temp=41.2'C
2019-03-31 19:12:58.214281,19.2,51.0,0.024076,13.14,182.00,147.00,temp=41.2'C
2019-03-31 19:13:43.879408,19.1,51.2,0.015190,8.52,215.00,132.00,temp=41.2'C
2019-03-31 19:14:29.538815,19.0,51.3,0.019523,10.77,189.00,146.00,temp=41.2'C
2019-03-31 19:15:15.201338,19.0,51.6,0.027449,14.89,174.00,144.00,temp=41.2'C
2019-03-31 19:16:00.871142,19.0,51.9,0.062207,32.95,209.00,169.00,temp=41.2'C
